MQ135_AirQuality,MQ7_CO_ppm,PM25_ugm3,Sound_dB,Scenario,Alert_Level,DateTime
0.04,2.66,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:17
0.03,2.12,19.7,82.9,NOISE_POLLUTED,2,2026-01-04 22:44:14
2.44,3.89,6.8,80.3,BOTH_POLLUTED,3,2026-01-04 16:02:49
0.03,2.75,0.7,31.6,VERY_CLEAN,0,2026-01-04 23:40:36
0.3,4.33,17.9,59.1,SAFE,0,2026-01-04 23:03:48
0.05,2.58,12.1,76.8,NOISE_POLLUTED,2,2026-01-04 22:43:38
0.26,48.79,19.1,83.8,BOTH_POLLUTED,3,2026-01-04 16:31:50
2.6,1.94,16.4,85.4,BOTH_POLLUTED,3,2026-01-04 16:43:44
4.24,4.32,29.6,82.0,BOTH_POLLUTED,3,2026-01-04 16:05:31
0.19,2.27,386.7,86.2,BOTH_POLLUTED,3,2026-01-04 22:31:52
0.05,3.88,0.2,31.9,VERY_CLEAN,0,2026-01-04 23:25:42
0.4,7.4,28.4,50.7,SAFE,0,2026-01-04 23:01:17
0.04,2.75,1.2,33.2,VERY_CLEAN,0,2026-01-04 22:50:30
0.07,2.05,2.0,36.2,VERY_CLEAN,0,2026-01-04 22:46:36
0.3,8.48,11.9,61.6,SAFE,0,2026-01-04 22:56:05
0.44,55.93,6.2,92.3,BOTH_POLLUTED,3,2026-01-04 16:22:42
0.07,2.72,23.7,75.8,NOISE_POLLUTED,2,2026-01-04 22:48:49
0.06,2.04,1.2,33.6,VERY_CLEAN,0,2026-01-04 22:59:51
0.02,2.79,0.9,38.5,VERY_CLEAN,0,2026-01-04 22:58:27
0.35,6.19,22.9,66.7,SAFE,0,2026-01-04 23:08:57
0.09,2.37,1.5,39.4,VERY_CLEAN,0,2026-01-04 23:18:06
0.05,3.89,0.2,34.3,VERY_CLEAN,0,2026-01-04 23:02:24
0.35,8.04,13.4,65.8,SAFE,0,2026-01-04 22:41:24
0.01,2.53,1.9,34.4,VERY_CLEAN,0,2026-01-04 23:24:10
0.03,3.49,0.2,34.3,VERY_CLEAN,0,2026-01-04 22:57:59
0.04,3.1,10.9,79.4,NOISE_POLLUTED,2,2026-01-04 23:00:22
0.2,7.02,14.7,48.3,SAFE,0,2026-01-04 22:57:03
3.7,0.63,7.7,86.3,BOTH_POLLUTED,3,2026-01-04 16:05:02
0.04,3.2,19.0,94.4,NOISE_POLLUTED,2,2026-01-04 22:33:34
0.04,2.68,6.8,76.9,NOISE_POLLUTED,2,2026-01-04 22:36:59
0.04,2.56,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:33:49
0.48,50.23,5.5,82.0,BOTH_POLLUTED,3,2026-01-04 22:53:48
0.02,2.56,0.1,34.8,VERY_CLEAN,0,2026-01-04 23:13:26
0.03,3.18,25.1,91.0,NOISE_POLLUTED,2,2026-01-04 22:40:50
0.04,2.23,14.5,83.0,NOISE_POLLUTED,2,2026-01-04 22:35:58
0.15,53.82,21.4,84.8,BOTH_POLLUTED,3,2026-01-04 16:17:20
0.37,7.98,18.8,52.2,SAFE,0,2026-01-04 23:22:09
0.28,3.02,855.6,77.0,BOTH_POLLUTED,3,2026-01-04 16:39:16
2.29,2.12,13.3,78.1,BOTH_POLLUTED,3,2026-01-04 16:33:52
0.31,6.97,26.6,48.3,SAFE,0,2026-01-04 23:04:37
0.07,2.01,1.1,33.4,VERY_CLEAN,0,2026-01-04 23:39:25
0.13,7.07,12.5,67.3,SAFE,0,2026-01-04 23:28:58
0.37,53.31,1.0,88.7,BOTH_POLLUTED,3,2026-01-04 22:42:48
4.21,1.37,17.6,89.1,BOTH_POLLUTED,3,2026-01-04 16:37:34
0.04,2.61,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:27:02
0.06,3.84,1.7,33.1,VERY_CLEAN,0,2026-01-04 23:32:48
0.42,8.44,32.6,46.6,SAFE,0,2026-01-04 22:41:57
0.03,3.43,22.2,83.2,NOISE_POLLUTED,2,2026-01-04 22:45:35
0.15,47.75,28.5,92.2,BOTH_POLLUTED,3,2026-01-04 22:56:31
0.04,2.93,0.2,33.9,VERY_CLEAN,0,2026-01-04 22:53:10
0.11,2.44,411.5,88.5,BOTH_POLLUTED,3,2026-01-04 16:15:24
0.01,2.26,1.3,31.5,VERY_CLEAN,0,2026-01-04 22:42:49
0.06,3.45,0.4,38.9,VERY_CLEAN,0,2026-01-04 23:21:57
0.4,7.36,23.1,55.6,SAFE,0,2026-01-04 23:08:41
0.31,1.99,549.3,91.0,BOTH_POLLUTED,3,2026-01-04 16:19:30
0.04,2.87,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:24:43
0.31,6.19,27.9,58.0,SAFE,0,2026-01-04 23:25:25
4.7,4.47,8.1,84.3,BOTH_POLLUTED,3,2026-01-04 22:48:31
0.03,2.86,1.9,38.3,VERY_CLEAN,0,2026-01-04 23:12:17
0.05,46.6,9.8,94.5,BOTH_POLLUTED,3,2026-01-04 23:02:27
0.08,2.86,9.9,88.1,NOISE_POLLUTED,2,2026-01-04 22:35:21
0.05,3.74,319.2,90.8,BOTH_POLLUTED,3,2026-01-04 16:39:32
0.29,4.31,24.8,48.1,SAFE,0,2026-01-04 22:50:54
4.19,3.48,4.9,92.7,BOTH_POLLUTED,3,2026-01-04 22:57:09
0.02,3.95,0.4,38.4,VERY_CLEAN,0,2026-01-04 23:34:29
0.32,21.49,17.8,86.4,BOTH_POLLUTED,3,2026-01-04 16:16:12
0.08,2.66,214.8,87.3,BOTH_POLLUTED,3,2026-01-04 16:44:41
3.24,2.49,7.0,76.9,BOTH_POLLUTED,3,2026-01-04 22:58:24
0.04,8.2,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:04:56
2.69,1.05,0.1,84.7,BOTH_POLLUTED,3,2026-01-04 16:08:21
0.04,3.15,28.4,90.8,NOISE_POLLUTED,2,2026-01-04 22:58:22
0.02,3.27,21.9,94.2,NOISE_POLLUTED,2,2026-01-04 22:30:55
0.24,2.25,201.0,88.9,BOTH_POLLUTED,3,2026-01-04 22:59:35
0.05,3.22,0.2,34.4,VERY_CLEAN,0,2026-01-04 23:02:15
0.41,47.43,1.2,86.0,BOTH_POLLUTED,3,2026-01-04 16:05:33
4.38,2.44,9.5,88.0,BOTH_POLLUTED,3,2026-01-04 16:13:21
0.04,2.08,0.0,32.5,VERY_CLEAN,0,2026-01-04 22:53:11
2.05,3.19,15.4,92.3,BOTH_POLLUTED,3,2026-01-04 16:43:48
0.04,2.51,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:31:24
0.34,2.99,352.0,82.3,BOTH_POLLUTED,3,2026-01-04 16:44:45
0.07,3.94,1.7,35.5,VERY_CLEAN,0,2026-01-04 22:50:43
0.27,8.22,26.4,45.6,SAFE,0,2026-01-04 22:42:49
0.08,3.87,0.3,31.0,VERY_CLEAN,0,2026-01-04 22:57:34
0.14,8.39,25.3,66.4,SAFE,0,2026-01-04 23:01:22
0.07,3.4,17.0,87.6,NOISE_POLLUTED,2,2026-01-04 22:31:50
2.71,1.95,21.6,82.8,BOTH_POLLUTED,3,2026-01-04 16:32:04
0.22,4.88,18.1,51.1,SAFE,0,2026-01-04 23:10:13
0.39,6.75,29.8,51.5,SAFE,0,2026-01-04 22:57:33
0.27,6.74,34.1,48.4,SAFE,0,2026-01-04 23:23:35
0.04,2.83,9.2,76.0,NOISE_POLLUTED,2,2026-01-04 22:30:27
0.49,39.6,11.5,81.3,BOTH_POLLUTED,3,2026-01-04 22:41:32
0.08,3.15,24.2,84.0,NOISE_POLLUTED,2,2026-01-04 22:35:46
0.34,0.82,845.5,93.1,BOTH_POLLUTED,3,2026-01-04 16:34:34
0.1,34.73,6.2,83.1,BOTH_POLLUTED,3,2026-01-04 16:32:10
0.08,2.05,9.8,92.7,NOISE_POLLUTED,2,2026-01-04 23:00:43
2.89,1.77,3.3,86.2,BOTH_POLLUTED,3,2026-01-04 16:39:53
0.25,0.65,794.2,82.2,BOTH_POLLUTED,3,2026-01-04 22:51:13
2.97,1.9,22.2,82.6,BOTH_POLLUTED,3,2026-01-04 23:02:17
0.05,2.17,0.8,37.9,VERY_CLEAN,0,2026-01-04 22:42:54
0.06,2.67,0.6,33.2,VERY_CLEAN,0,2026-01-04 23:11:01
0.02,3.65,0.9,30.3,VERY_CLEAN,0,2026-01-04 23:05:38
0.11,6.74,29.7,62.0,SAFE,0,2026-01-04 22:51:12
0.05,2.44,1.0,39.1,VERY_CLEAN,0,2026-01-04 23:23:13
0.39,2.07,251.1,79.4,BOTH_POLLUTED,3,2026-01-04 22:36:08
0.01,3.87,1.8,36.6,VERY_CLEAN,0,2026-01-04 23:21:34
0.08,2.26,1.4,36.0,VERY_CLEAN,0,2026-01-04 23:34:33
0.02,3.56,0.6,35.4,VERY_CLEAN,0,2026-01-04 22:50:21
0.03,42.95,7.2,82.1,BOTH_POLLUTED,3,2026-01-04 22:39:43
0.22,2.93,150.0,88.9,BOTH_POLLUTED,3,2026-01-04 16:34:21
0.09,2.12,0.1,31.5,VERY_CLEAN,0,2026-01-04 23:01:39
0.04,3.4,2.0,39.4,VERY_CLEAN,0,2026-01-04 22:46:48
3.88,1.43,29.8,85.1,BOTH_POLLUTED,3,2026-01-04 16:21:54
0.45,5.0,22.6,51.4,SAFE,0,2026-01-04 22:51:33
0.09,2.29,440.3,91.8,BOTH_POLLUTED,3,2026-01-04 22:51:36
0.05,341.01,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:02:50
0.05,3.61,0.4,34.1,VERY_CLEAN,0,2026-01-04 23:13:39
0.24,7.17,28.5,57.1,SAFE,0,2026-01-04 23:10:50
0.37,38.26,29.7,91.0,BOTH_POLLUTED,3,2026-01-04 16:37:19
0.05,2.55,0.9,36.2,VERY_CLEAN,0,2026-01-04 23:32:30
4.01,2.35,1.3,86.5,BOTH_POLLUTED,3,2026-01-04 16:09:08
0.06,3.14,1.7,39.5,VERY_CLEAN,0,2026-01-04 22:59:50
0.5,5.08,17.4,67.1,SAFE,0,2026-01-04 23:15:29
0.35,5.43,30.4,62.5,SAFE,0,2026-01-04 23:27:23
0.39,29.84,7.9,82.0,BOTH_POLLUTED,3,2026-01-04 22:57:15
0.04,2.91,28.9,88.9,NOISE_POLLUTED,2,2026-01-04 22:56:24
0.4,4.53,31.0,58.3,SAFE,0,2026-01-04 23:25:30
0.32,4.67,448.7,89.3,BOTH_POLLUTED,3,2026-01-04 22:49:08
0.18,4.81,16.7,62.3,SAFE,0,2026-01-04 22:40:03
0.28,44.46,7.3,90.2,BOTH_POLLUTED,3,2026-01-04 16:23:14
0.02,57.4,4.1,84.6,BOTH_POLLUTED,3,2026-01-04 15:59:36
0.02,38.49,26.5,89.8,BOTH_POLLUTED,3,2026-01-04 16:12:47
0.04,2.11,15.3,89.7,NOISE_POLLUTED,2,2026-01-04 22:45:34
0.04,10.1,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:04:06
0.36,2.91,608.4,75.7,BOTH_POLLUTED,3,2026-01-04 16:45:14
0.03,3.08,0.2,38.9,VERY_CLEAN,0,2026-01-04 23:20:34
0.08,2.86,22.2,89.4,NOISE_POLLUTED,2,2026-01-04 22:48:59
2.79,3.83,19.7,80.2,BOTH_POLLUTED,3,2026-01-04 22:58:16
0.06,2.66,0.4,32.1,VERY_CLEAN,0,2026-01-04 22:41:46
0.39,5.71,34.7,47.7,SAFE,0,2026-01-04 22:42:24
0.24,52.02,7.0,81.9,BOTH_POLLUTED,3,2026-01-04 16:44:48
0.04,2.56,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:22:08
0.01,2.25,0.2,39.4,VERY_CLEAN,0,2026-01-04 23:18:46
4.8,1.84,24.4,80.4,BOTH_POLLUTED,3,2026-01-04 16:32:40
0.1,18.62,24.9,81.7,BOTH_POLLUTED,3,2026-01-04 16:21:44
0.18,0.86,280.5,91.2,BOTH_POLLUTED,3,2026-01-04 16:46:01
2.36,3.12,6.3,80.4,BOTH_POLLUTED,3,2026-01-04 16:24:17
4.76,4.28,1.1,91.2,BOTH_POLLUTED,3,2026-01-04 16:43:23
0.18,48.1,1.4,83.4,BOTH_POLLUTED,3,2026-01-04 22:49:00
0.17,4.75,737.0,94.6,BOTH_POLLUTED,3,2026-01-04 16:17:49
0.29,5.33,23.0,66.8,SAFE,0,2026-01-04 23:18:46
0.08,2.32,26.3,92.9,NOISE_POLLUTED,2,2026-01-04 22:44:33
0.47,2.8,883.5,87.4,BOTH_POLLUTED,3,2026-01-04 22:48:12
0.07,3.6,1.5,31.5,VERY_CLEAN,0,2026-01-04 23:36:59
0.07,2.69,1.8,33.7,VERY_CLEAN,0,2026-01-04 22:37:05
0.17,1.45,342.6,82.7,BOTH_POLLUTED,3,2026-01-04 16:30:57
0.49,7.65,16.2,63.5,SAFE,0,2026-01-04 23:04:52
0.25,30.47,5.8,77.2,BOTH_POLLUTED,3,2026-01-04 16:20:19
0.44,5.81,28.5,49.4,SAFE,0,2026-01-04 22:58:42
0.45,2.56,584.1,90.0,BOTH_POLLUTED,3,2026-01-04 22:57:02
4.83,2.34,17.3,81.3,BOTH_POLLUTED,3,2026-01-04 16:07:02
0.43,3.65,285.8,93.6,BOTH_POLLUTED,3,2026-01-04 16:20:21
0.22,1.49,431.8,85.5,BOTH_POLLUTED,3,2026-01-04 16:31:52
0.36,25.4,6.6,84.0,BOTH_POLLUTED,3,2026-01-04 22:49:30
0.08,2.21,25.1,88.0,NOISE_POLLUTED,2,2026-01-04 22:54:49
0.48,8.99,21.9,53.5,SAFE,0,2026-01-04 22:46:28
0.3,7.48,18.9,66.6,SAFE,0,2026-01-04 22:45:18
0.24,6.7,31.6,45.8,SAFE,0,2026-01-04 23:24:44
0.06,2.94,16.6,93.3,NOISE_POLLUTED,2,2026-01-04 22:33:57
0.02,3.29,6.0,85.5,NOISE_POLLUTED,2,2026-01-04 22:44:17
0.03,2.72,0.1,35.4,VERY_CLEAN,0,2026-01-04 23:39:48
0.13,1.81,458.8,78.4,BOTH_POLLUTED,3,2026-01-04 16:28:51
0.43,26.14,14.8,86.3,BOTH_POLLUTED,3,2026-01-04 16:48:49
0.04,3.23,0.3,37.8,VERY_CLEAN,0,2026-01-04 23:15:52
0.08,3.39,1.0,37.3,VERY_CLEAN,0,2026-01-04 23:10:21
0.16,2.43,223.9,93.7,BOTH_POLLUTED,3,2026-01-04 16:22:50
0.09,3.14,0.1,30.3,VERY_CLEAN,0,2026-01-04 23:22:59
0.49,4.12,34.1,52.6,SAFE,0,2026-01-04 22:59:36
0.03,2.72,12.8,87.9,NOISE_POLLUTED,2,2026-01-04 22:43:54
0.02,3.78,1.8,36.2,VERY_CLEAN,0,2026-01-04 23:11:35
2.66,2.03,12.3,80.4,BOTH_POLLUTED,3,2026-01-04 22:59:59
0.03,2.29,0.9,35.9,VERY_CLEAN,0,2026-01-04 22:45:34
0.06,2.85,1.2,36.9,VERY_CLEAN,0,2026-01-04 22:57:55
0.48,50.84,12.5,86.4,BOTH_POLLUTED,3,2026-01-04 22:30:50
0.07,3.97,0.2,30.1,VERY_CLEAN,0,2026-01-04 23:02:05
0.14,21.23,14.8,80.1,BOTH_POLLUTED,3,2026-01-04 16:23:26
0.02,3.49,0.8,37.5,VERY_CLEAN,0,2026-01-04 22:53:34
0.19,4.86,13.9,62.8,SAFE,0,2026-01-04 23:05:34
0.31,6.83,11.1,47.3,SAFE,0,2026-01-04 23:13:06
0.02,3.63,0.2,35.0,VERY_CLEAN,0,2026-01-04 23:14:40
0.07,2.45,1.8,35.7,VERY_CLEAN,0,2026-01-04 23:07:37
3.65,0.61,3.2,93.5,BOTH_POLLUTED,3,2026-01-04 16:01:51
0.02,2.36,0.1,37.8,VERY_CLEAN,0,2026-01-04 22:52:01
0.03,3.03,27.7,93.4,NOISE_POLLUTED,2,2026-01-04 22:59:37
3.12,2.56,5.1,87.9,BOTH_POLLUTED,3,2026-01-04 22:57:19
0.04,3.29,1.7,32.1,VERY_CLEAN,0,2026-01-04 23:26:26
0.03,2.65,24.5,83.1,NOISE_POLLUTED,2,2026-01-04 22:34:30
2.73,3.48,22.1,89.3,BOTH_POLLUTED,3,2026-01-04 22:42:20
0.08,2.53,18.3,78.9,NOISE_POLLUTED,2,2026-01-04 22:38:32
0.14,4.39,27.8,50.4,SAFE,0,2026-01-04 23:19:29
0.06,3.17,2.0,33.2,VERY_CLEAN,0,2026-01-04 23:23:01
0.04,2.8200000000000003,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:27:03
0.03,2.46,1.2,30.4,VERY_CLEAN,0,2026-01-04 22:38:11
0.04,2.6,1.8,31.2,VERY_CLEAN,0,2026-01-04 23:16:28
0.04,2.71,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:31:39
0.05,2.41,5.9,92.0,NOISE_POLLUTED,2,2026-01-04 22:37:12
2.6,4.35,25.1,92.7,BOTH_POLLUTED,3,2026-01-04 16:39:18
0.35,4.98,419.7,85.0,BOTH_POLLUTED,3,2026-01-04 16:22:38
0.03,3.8,0.5,31.0,VERY_CLEAN,0,2026-01-04 22:58:40
0.38,59.02,18.4,79.4,BOTH_POLLUTED,3,2026-01-04 22:50:23
0.32,8.36,24.1,59.3,SAFE,0,2026-01-04 22:53:21
0.28,3.65,595.7,88.6,BOTH_POLLUTED,3,2026-01-04 16:28:43
0.25,4.75,25.6,66.7,SAFE,0,2026-01-04 23:29:33
0.04,3.3,0.9,37.1,VERY_CLEAN,0,2026-01-04 23:39:17
0.39,56.82,29.1,94.1,BOTH_POLLUTED,3,2026-01-04 22:34:19
0.13,7.49,12.7,50.0,SAFE,0,2026-01-04 23:15:50
0.45,4.22,871.8,93.6,BOTH_POLLUTED,3,2026-01-04 22:34:13
0.18,1.3,461.9,93.4,BOTH_POLLUTED,3,2026-01-04 16:48:41
0.2,7.29,25.6,49.9,SAFE,0,2026-01-04 23:09:11
0.12,17.23,18.2,87.7,BOTH_POLLUTED,3,2026-01-04 16:28:38
0.06,2.38,1.3,37.6,VERY_CLEAN,0,2026-01-04 22:56:19
2.8,1.63,20.2,75.6,BOTH_POLLUTED,3,2026-01-04 16:05:53
0.08,3.95,0.7,30.7,VERY_CLEAN,0,2026-01-04 23:32:12
0.06,2.02,1.5,36.8,VERY_CLEAN,0,2026-01-04 23:21:35
0.05,3.54,1.6,36.3,VERY_CLEAN,0,2026-01-04 22:58:09
0.22,17.95,27.6,92.0,BOTH_POLLUTED,3,2026-01-04 16:03:56
0.06,3.44,0.4,33.4,VERY_CLEAN,0,2026-01-04 23:03:45
0.13,4.96,29.5,65.8,SAFE,0,2026-01-04 23:08:51
0.09,2.91,0.5,35.0,VERY_CLEAN,0,2026-01-04 23:19:22
0.04,2.2,25.1,91.3,NOISE_POLLUTED,2,2026-01-04 23:03:04
0.07,3.24,12.1,80.6,NOISE_POLLUTED,2,2026-01-04 22:33:49
2.73,1.45,13.6,93.1,BOTH_POLLUTED,3,2026-01-04 16:10:41
0.22,4.63,506.5,84.7,BOTH_POLLUTED,3,2026-01-04 22:42:46
0.44,7.09,33.3,51.3,SAFE,0,2026-01-04 23:20:45
0.15,6.45,23.4,49.8,SAFE,0,2026-01-04 23:29:25
0.3,4.48,25.6,66.4,SAFE,0,2026-01-04 22:41:02
0.03,2.53,20.2,94.9,NOISE_POLLUTED,2,2026-01-04 22:56:16
0.04,2.58,0.8,33.3,VERY_CLEAN,0,2026-01-04 23:37:21
0.1,4.92,14.0,63.0,SAFE,0,2026-01-04 23:22:45
0.07,2.56,0.8,36.0,VERY_CLEAN,0,2026-01-04 23:21:11
0.01,3.71,1.8,35.7,VERY_CLEAN,0,2026-01-04 23:11:18
0.25,18.23,25.8,92.3,BOTH_POLLUTED,3,2026-01-04 16:05:16
0.23,25.81,18.7,92.9,BOTH_POLLUTED,3,2026-01-04 22:46:29
0.07,2.23,27.5,85.9,NOISE_POLLUTED,2,2026-01-04 22:56:08
0.04,2.87,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:32:40
0.12,38.56,19.3,83.7,BOTH_POLLUTED,3,2026-01-04 16:07:41
2.25,2.63,15.6,86.8,BOTH_POLLUTED,3,2026-01-04 22:51:10
0.04,2.39,9.6,88.2,NOISE_POLLUTED,2,2026-01-04 22:44:11
0.04,2.61,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:27:52
0.03,2.92,15.8,93.6,NOISE_POLLUTED,2,2026-01-04 22:46:25
0.43,8.92,14.6,46.6,SAFE,0,2026-01-04 22:44:06
0.03,2.47,15.0,82.0,NOISE_POLLUTED,2,2026-01-04 22:44:03
0.07,3.84,1.0,32.3,VERY_CLEAN,0,2026-01-04 23:05:56
0.27,27.96,11.3,77.7,BOTH_POLLUTED,3,2026-01-04 22:42:17
0.04,3.38,10.1,77.7,NOISE_POLLUTED,2,2026-01-04 22:47:34
0.48,4.73,11.9,47.5,SAFE,0,2026-01-04 23:10:18
0.04,2.46,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:29:54
0.06,2.44,1.6,37.0,VERY_CLEAN,0,2026-01-04 23:07:11
0.29,8.47,22.4,57.1,SAFE,0,2026-01-04 22:42:12
0.08,3.28,5.2,75.3,NOISE_POLLUTED,2,2026-01-04 22:46:13
4.24,4.8,16.4,88.1,BOTH_POLLUTED,3,2026-01-04 16:12:15
0.26,4.79,245.7,85.5,BOTH_POLLUTED,3,2026-01-04 22:40:33
0.07,2.15,1.1,38.7,VERY_CLEAN,0,2026-01-04 23:05:11
0.03,3.79,0.2,31.4,VERY_CLEAN,0,2026-01-04 23:08:05
0.33,6.94,31.8,54.3,SAFE,0,2026-01-04 23:05:47
4.14,0.5,28.6,85.7,BOTH_POLLUTED,3,2026-01-04 22:50:46
0.06,2.33,6.6,75.2,NOISE_POLLUTED,2,2026-01-04 22:54:23
0.07,3.51,0.8,34.1,VERY_CLEAN,0,2026-01-04 23:08:00
0.25,5.37,12.1,47.2,SAFE,0,2026-01-04 22:55:23
0.05,3.0,8.1,80.9,NOISE_POLLUTED,2,2026-01-04 22:58:07
0.01,2.12,1.2,36.0,VERY_CLEAN,0,2026-01-04 23:09:25
0.03,3.66,1.3,33.9,VERY_CLEAN,0,2026-01-04 23:25:45
0.03,2.12,26.2,78.0,NOISE_POLLUTED,2,2026-01-04 22:33:17
0.03,3.27,1.5,35.2,VERY_CLEAN,0,2026-01-04 23:22:20
0.18,4.18,14.1,63.7,SAFE,0,2026-01-04 22:46:14
0.05,2.36,0.2,31.4,VERY_CLEAN,0,2026-01-04 23:16:22
0.04,3.4,21.2,93.8,NOISE_POLLUTED,2,2026-01-04 22:47:05
0.15,6.53,28.4,50.9,SAFE,0,2026-01-04 22:47:58
0.22,8.09,20.5,60.8,SAFE,0,2026-01-04 22:54:07
0.18,40.45,11.1,86.8,BOTH_POLLUTED,3,2026-01-04 16:27:47
0.38,7.93,34.0,56.7,SAFE,0,2026-01-04 23:12:12
0.06,3.35,1.2,39.4,VERY_CLEAN,0,2026-01-04 23:31:18
0.34,2.45,435.1,76.8,BOTH_POLLUTED,3,2026-01-04 16:34:08
0.27,4.4,223.5,94.8,BOTH_POLLUTED,3,2026-01-04 16:40:03
0.36,30.33,8.4,90.6,BOTH_POLLUTED,3,2026-01-04 16:32:42
0.06,3.84,0.0,37.4,VERY_CLEAN,0,2026-01-04 23:19:29
0.09,2.5,180.0,86.0,BOTH_POLLUTED,3,2026-01-04 16:39:10
0.09,3.8,1.7,35.5,VERY_CLEAN,0,2026-01-04 23:30:29
2.7,2.73,28.9,75.9,BOTH_POLLUTED,3,2026-01-04 16:23:38
0.4,6.92,17.7,46.5,SAFE,0,2026-01-04 22:42:06
0.49,29.25,23.1,84.5,BOTH_POLLUTED,3,2026-01-04 22:43:36
0.35,32.92,25.3,90.0,BOTH_POLLUTED,3,2026-01-04 16:36:23
4.53,4.91,3.2,83.5,BOTH_POLLUTED,3,2026-01-04 22:32:54
0.3,57.97,26.8,79.6,BOTH_POLLUTED,3,2026-01-04 16:09:48
0.03,3.36,0.9,31.9,VERY_CLEAN,0,2026-01-04 22:46:44
0.07,2.17,0.3,37.8,VERY_CLEAN,0,2026-01-04 23:35:24
0.04,2.49,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:33:52
0.07,4.87,385.7,89.4,BOTH_POLLUTED,3,2026-01-04 16:05:24
0.46,6.12,27.7,52.5,SAFE,0,2026-01-04 22:42:45
0.03,46.42,3.9,79.9,BOTH_POLLUTED,3,2026-01-04 16:21:34
0.2,4.09,12.9,60.0,SAFE,0,2026-01-04 22:49:10
0.35,6.82,25.3,46.7,SAFE,0,2026-01-04 22:56:59
0.4,8.91,11.8,59.9,SAFE,0,2026-01-04 22:52:54
0.06,2.6,0.7,31.7,VERY_CLEAN,0,2026-01-04 22:37:33
0.02,2.51,9.5,86.6,NOISE_POLLUTED,2,2026-01-04 22:37:23
0.06,3.1,25.2,83.0,NOISE_POLLUTED,2,2026-01-04 22:52:55
0.03,3.5,1.5,35.4,VERY_CLEAN,0,2026-01-04 23:23:43
0.07,3.19,0.2,38.1,VERY_CLEAN,0,2026-01-04 22:47:40
0.08,2.36,0.9,37.8,VERY_CLEAN,0,2026-01-04 22:39:30
0.04,2.51,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:22
0.39,4.07,22.4,54.1,SAFE,0,2026-01-04 23:18:50
0.49,1.26,613.4,85.9,BOTH_POLLUTED,3,2026-01-04 22:45:42
0.08,3.62,1.2,37.6,VERY_CLEAN,0,2026-01-04 22:49:55
0.04,9.12,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:04:20
0.05,2.66,1.1,39.7,VERY_CLEAN,0,2026-01-04 22:49:17
0.44,52.56,15.8,93.6,BOTH_POLLUTED,3,2026-01-04 16:24:23
0.04,3.15,0.5,39.0,VERY_CLEAN,0,2026-01-04 22:39:44
0.12,7.78,32.5,53.5,SAFE,0,2026-01-04 22:49:12
0.44,7.04,20.0,55.5,SAFE,0,2026-01-04 22:39:54
0.07,3.52,1.4,33.3,VERY_CLEAN,0,2026-01-04 22:37:00
0.41,8.33,23.1,57.2,SAFE,0,2026-01-04 23:24:04
0.03,3.46,19.9,87.2,NOISE_POLLUTED,2,2026-01-04 22:52:49
0.04,2.32,14.2,93.9,NOISE_POLLUTED,2,2026-01-04 22:38:14
0.37,6.31,18.7,63.3,SAFE,0,2026-01-04 22:51:39
0.04,2.77,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:32:43
0.03,2.78,21.1,77.6,NOISE_POLLUTED,2,2026-01-04 22:43:14
0.03,2.68,9.4,90.6,NOISE_POLLUTED,2,2026-01-04 22:50:30
0.06,2.97,862.3,87.2,BOTH_POLLUTED,3,2026-01-04 22:41:36
0.35,1.24,717.5,84.3,BOTH_POLLUTED,3,2026-01-04 16:47:29
2.94,1.11,6.0,76.0,BOTH_POLLUTED,3,2026-01-04 16:00:24
0.42,8.61,16.7,46.8,SAFE,0,2026-01-04 23:16:00
0.04,2.98,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:21:25
2.96,1.93,27.9,75.4,BOTH_POLLUTED,3,2026-01-04 22:38:58
0.28,1.08,488.9,88.8,BOTH_POLLUTED,3,2026-01-04 16:18:54
0.15,8.28,16.9,64.6,SAFE,0,2026-01-04 23:12:28
0.07,3.14,15.1,90.4,NOISE_POLLUTED,2,2026-01-04 22:52:43
0.34,6.29,13.0,45.8,SAFE,0,2026-01-04 23:26:09
2.82,3.94,28.6,76.5,BOTH_POLLUTED,3,2026-01-04 15:59:03
0.16,2.01,801.3,86.0,BOTH_POLLUTED,3,2026-01-04 16:30:12
0.04,2.98,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:49
